Bore ID,Postcode,Suburb,Area,Latitude,Longitude,Temperature (C),EC (uS/cm),WaterQuantity(mAHD)
8002845,3448,ELPHINSTONE,GOULBURN-MURRAY,-35.17549722,141.2955202,20.93 ,56921.56 ,66.24 
8002850,3533,BIMBOURIE,GOULBURN-MURRAY,-35.15411092,142.6161417,19.91 ,53224.00 ,55.40 
8002851,3658,BROADFORD,GOULBURN-MURRAY,-34.94245122,142.0445262,20.63 ,34167.11 ,57.89 
8002854,3546,BOLTON,GOULBURN-MURRAY,-34.95993677,142.9019177,21.14 ,76141.20 ,55.02 
8002855,3646,DOOKIE,GRAMPIANS WIMMERA MALLEE,-35.83302961,142.5693267,19.28 ,33517.56 ,94.65 
8002857,3675,BOWEYA,GRAMPIANS WIMMERA MALLEE,-35.70743793,143.1965407,20.01 ,50190.67 ,83.53 
8002858,3669,BOHO,GRAMPIANS WIMMERA MALLEE,-35.56209281,142.6700705,19.68 ,8317.63 ,83.08 
8002860,3168,CLAYTON,SUNRAYSIA RURAL,-34.35740516,141.9968294,23.02 ,66773.11 ,56.37 
8002861,3678,BOBINAWARRAH,GRAMPIANS WIMMERA MALLEE,-35.81472496,143.1463886,19.12 ,37969.44 ,90.19 
8002862,3658,BROADFORD,GOULBURN-MURRAY,-34.89841156,142.1934553,20.74 ,75172.22 ,48.17 
8002863,3597,KENLEY,GOULBURN-MURRAY,-34.83103672,143.100667,20.29 ,48924.89 ,62.31 
8002864,3631,ARCADIA,GRAMPIANS WIMMERA MALLEE,-35.69261987,142.2388706,18.97 ,38147.44 ,76.45 
8002865,3522,EMU FLAT,GOULBURN-MURRAY,-35.2643631,141.6827218,21.10 ,3365.67 ,59.50 
8002868,3597,KENLEY,GRAMPIANS WIMMERA MALLEE,-34.82663475,143.2654004,21.38 ,36019.22 ,61.78 
8002869,3444,BARFOLD,GOULBURN-MURRAY,-35.06256902,141.3298374,21.14 ,78163.44 ,55.86 
8002870,3523,ARGYLE,GOULBURN-MURRAY,-35.28273456,141.55718,20.28 ,13207.33 ,63.15 
8002878,3522,EMU FLAT,GOULBURN-MURRAY,-35.12531358,141.6256763,21.23 ,63793.22 ,42.44 
8002879,3660,CAVEAT,GOULBURN-MURRAY,-35.24231636,142.0148863,20.22 ,54955.56 ,62.17 
8002880,3764,FORBES,GOULBURN-MURRAY,-35.18156454,141.8383637,19.73 ,57571.22 ,60.11 
8002881,3666,BALMATTUM,GRAMPIANS WIMMERA MALLEE,-35.49750008,142.4939651,20.99 ,48144.33 ,83.36 
8002883,3542,COKUM,GRAMPIANS WIMMERA MALLEE,-35.75821113,143.337006,19.84 ,3548.86 ,89.19 
8003093,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.88470888,142.3220845,19.28 ,1302.00 ,177.14 
8003100,3413,MINIMAY,GOULBURN-MURRAY,-36.71742701,141.2103818,19.05 ,2458.18 ,129.16 
8003102,3413,MINIMAY,GOULBURN-MURRAY,-36.68826202,141.3553801,19.27 ,2270.91 ,145.57 
8003111,3699,BOGONG,GRAMPIANS WIMMERA MALLEE,-36.86705501,140.997105,12.94 ,118.00 ,102.63 
8003112,3319,APSLEY,GRAMPIANS WIMMERA MALLEE,-36.86614006,141.1122551,13.78 ,540.00 ,120.89 
8003114,3898,ANGLERS REST,GRAMPIANS WIMMERA MALLEE,-36.97784965,141.2039653,15.85 ,370.00 ,143.51 
8003128,3523,ARGYLE,GRAMPIANS WIMMERA MALLEE,-35.28959971,141.5130354,14.48 ,573.00 ,57.29 
8003344,3458,BARRYS REEF,SUNRAYSIA RURAL,-34.70546754,141.2756696,20.21 ,39268.33 ,41.45 
8003345,3061,CAMPBELLFIELD,SUNRAYSIA RURAL,-34.63148961,141.8294363,22.80 ,90719.67 ,41.29 
8003346,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.73956747,141.3738914,19.32 ,1099.00 ,102.90 
8003347,3551,ARNOLD,GRAMPIANS WIMMERA MALLEE,-35.5159054,141.3191401,20.48 ,1331.67 ,73.61 
8003348,3040,ABERFELDIE,GOULBURN-MURRAY,-34.50785779,141.7316211,21.88 ,41820.80 ,76.72 
8003349,3610,DHURRINGILE,GRAMPIANS WIMMERA MALLEE,-35.60338423,141.997311,21.18 ,42161.88 ,66.86 
8003350,3610,DHURRINGILE,GRAMPIANS WIMMERA MALLEE,-35.6033676,141.997312,20.58 ,35242.50 ,66.87 
8003352,3442,ASHBOURNE,SUNRAYSIA RURAL,-34.95164323,141.5304621,20.98 ,107843.33 ,52.50 
8003353,3430,CLARKEFIELD,SUNRAYSIA RURAL,-34.77476115,141.6561094,21.33 ,44970.22 ,55.83 
8003354,3340,BACCHUS MARSH,SUNRAYSIA RURAL,-34.53884271,141.215085,21.21 ,39188.67 ,48.40 
8003551,3379,BORNES HILL,GOULBURN-MURRAY,-37.35188949,142.6196008,14.60 ,83.90 ,380.39 
8003563,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.86881224,142.315068,20.21 ,293.83 ,167.04 
8003565,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.88489707,142.3341989,19.95 ,290.18 ,181.63 
8003566,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.88068411,142.3397931,19.64 ,373.82 ,180.49 
8003567,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.88625941,142.3432884,19.15 ,267.55 ,186.43 
8003568,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.89037714,142.3237579,20.06 ,379.73 ,180.27 
8003569,3401,BLACKHEATH,GRAMPIANS WIMMERA MALLEE,-36.89505412,142.3397895,20.08 ,232.82 ,191.25 
8003582,3451,BARKERS CREEK,GRAMPIANS WIMMERA MALLEE,-35.18038897,141.0691042,78.58 ,1741.47 ,80.71 
8003597,3379,BORNES HILL,GRAMPIANS WIMMERA MALLEE,-37.34923857,142.6190245,14.91 ,86.58 ,378.15 
8003616,3401,BLACKHEATH,GOULBURN-MURRAY,-36.89099188,142.3254563,12.51 ,520.00 ,180.90 
8003839,3342,BALLAN,GRAMPIANS WIMMERA MALLEE,-34.70496887,141.0605967,21.17 ,424.00 ,33.94 
8003853,3447,TARADALE,GRAMPIANS WIMMERA MALLEE,-35.12396406,141.2458571,19.35 ,720.00 ,43.55 
8003854,3448,ELPHINSTONE,GRAMPIANS WIMMERA MALLEE,-35.17755031,141.2923243,21.29 ,10917.89 ,58.80 
8003855,3447,TARADALE,GRAMPIANS WIMMERA MALLEE,-35.08717839,141.199035,13.44 ,259.00 ,63.22 
8003857,3447,TARADALE,GRAMPIANS WIMMERA MALLEE,-35.08706749,141.1989681,22.20 ,1614.20 ,63.13 
8003858,3461,BULLARTO,GRAMPIANS WIMMERA MALLEE,-34.91936943,141.0296154,14.09 ,217.00 ,54.29 
8003861,3571,DINGEE,GRAMPIANS WIMMERA MALLEE,-35.91464074,141.0815187,17.23 ,782.00 ,132.19 
8003862,3571,DINGEE,GRAMPIANS WIMMERA MALLEE,-35.91465868,141.0816518,20.60 ,188.00 ,132.21 
8003864,3564,CAMPASPE WEST,GRAMPIANS WIMMERA MALLEE,-36.15327557,141.7255961,20.68 ,136.00 ,113.89 
8003865,3564,CAMPASPE WEST,GRAMPIANS WIMMERA MALLEE,-36.15330262,141.7255963,13.33 ,390.00 ,113.87 
8003871,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.32834208,141.6705057,16.77 ,101.00 ,150.62 
8003872,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.32834208,141.6705057,20.81 ,396.00 ,150.54 
8003873,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.32834208,141.6705057,21.36 ,544.00 ,150.60 
8003875,3419,KANIVA,GRAMPIANS WIMMERA MALLEE,-36.38140903,141.2557204,18.64 ,715.00 ,132.53 
8003876,3419,KANIVA,GRAMPIANS WIMMERA MALLEE,-36.38141803,141.2557315,20.67 ,368.00 ,132.53 
8003877,3419,KANIVA,GRAMPIANS WIMMERA MALLEE,-36.38145713,141.2500344,17.65 ,518.00 ,132.59 
8003878,3420,LILLIMUR,GRAMPIANS WIMMERA MALLEE,-36.36307822,141.1364467,17.92 ,456.00 ,116.67 
8003879,3420,LILLIMUR,GRAMPIANS WIMMERA MALLEE,-36.36306926,141.1364021,20.80 ,451.00 ,116.72 
8003880,3697,TAWONGA,GRAMPIANS WIMMERA MALLEE,-36.70552908,140.9694351,13.54 ,559.00 ,106.24 
8003881,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.62646557,141.2957403,16.98 ,743.00 ,139.89 
8003884,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.42903823,141.7383281,14.37 ,587.00 ,159.14 
8003885,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.42892049,141.7384163,17.09 ,382.00 ,158.94 
8003886,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.42887528,141.7384382,20.48 ,785.00 ,158.95 
8003887,3412,GOROKE,GRAMPIANS WIMMERA MALLEE,-36.71648649,141.4418201,18.28 ,180.00 ,153.07 
8003888,3412,GOROKE,GRAMPIANS WIMMERA MALLEE,-36.71636041,141.4417858,16.18 ,264.00 ,152.97 
8003889,3412,GOROKE,GRAMPIANS WIMMERA MALLEE,-36.71636041,141.4417858,21.44 ,141.00 ,152.94 
8003890,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.89421261,141.5741216,13.49 ,206.00 ,165.79 
8003891,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.89421261,141.5741216,14.53 ,483.00 ,165.72 
8003892,3318,CHARAM,GRAMPIANS WIMMERA MALLEE,-37.03336473,141.2864716,20.08 ,243.00 ,157.45 
8003893,3318,CHARAM,GRAMPIANS WIMMERA MALLEE,-37.03349074,141.2865507,15.25 ,307.00 ,157.42 
8003901,3401,BLACKHEATH,GOULBURN-MURRAY,-36.87640551,142.3186539,20.00 ,343.29 ,170.89 
8003923,3447,TARADALE,GRAMPIANS WIMMERA MALLEE,-35.12390133,141.2458823,20.84 ,23193.78 ,43.63 
8003960,3564,CAMPASPE WEST,GRAMPIANS WIMMERA MALLEE,-36.15330262,141.7255963,18.35 ,506.00 ,#N/A
8003961,3571,DINGEE,GRAMPIANS WIMMERA MALLEE,-35.9146407,141.0815742,19.93 ,736.00 ,132.19 
8003963,3701,DARTMOUTH,GRAMPIANS WIMMERA MALLEE,-36.62638432,141.2957847,20.05 ,188.00 ,162.47 
8003972,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.89416776,141.5740763,20.09 ,471.00 ,165.69 
8003981,3898,ANGLERS REST,GRAMPIANS WIMMERA MALLEE,-37.04011437,141.3510086,17.40 ,616.00 ,#N/A
8004001,3444,BARFOLD,GOULBURN-MURRAY,-35.25955651,141.2898111,19.66 ,465.00 ,51.13 
8004002,3444,BARFOLD,GOULBURN-MURRAY,-35.2819879,141.4983072,16.54 ,652.00 ,51.18 
8004040,3463,BARINGHUP,GRAMPIANS WIMMERA MALLEE,-35.28758423,141.0689642,15.20 ,194.00 ,89.96 
8004041,3463,BARINGHUP,GRAMPIANS WIMMERA MALLEE,-35.28758422,141.0689862,18.70 ,244.00 ,89.96 
8004253,3221,ANAKIE,GRAMPIANS WIMMERA MALLEE,-34.38746999,141.1635694,23.60 ,27065.75 ,30.23 
8004257,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.42492458,141.4628861,15.81 ,435.00 ,155.40 
8004258,3318,CHARAM,GRAMPIANS WIMMERA MALLEE,-36.99205691,141.4912928,17.40 ,1662.00 ,184.51 
8004259,3409,ARAPILES,GRAMPIANS WIMMERA MALLEE,-36.78231762,141.7754804,17.83 ,253.00 ,129.18 
8004433,3444,BARFOLD,GRAMPIANS WIMMERA MALLEE,-35.2342941,141.3783327,20.20 ,1423.00 ,#N/A
8004478,3412,GOROKE,GRAMPIANS WIMMERA MALLEE,-36.71899543,141.4739274,18.70 ,1890.00 ,#N/A
8004484,3418,BROUGHTON,GRAMPIANS WIMMERA MALLEE,-36.36442122,141.7872498,19.00 ,1391.00 ,#N/A
8004488,3896,BINDI,GRAMPIANS WIMMERA MALLEE,-37.13590547,141.558649,17.60 ,872.00 ,#N/A
SP068045,3363,CRESWICK,GOULBURN-MURRAY,-37.44047759,143.998782,15.48 ,345.00 ,558.31 
SP068047,3364,ALLENDALE,GOULBURN-MURRAY,-37.38694158,143.9837585,20.58 ,766.00 ,525.22 
SP068048,3364,ALLENDALE,GOULBURN-MURRAY,-37.38693658,143.9837064,19.64 ,116.00 ,525.31 
SP068049,3364,ALLENDALE,GOULBURN-MURRAY,-37.40970912,143.9449965,17.46 ,202.00 ,551.10 
SP068050,3364,ALLENDALE,GOULBURN-MURRAY,-37.40960599,143.9450128,19.26 ,418.00 ,551.42 
SP068051,3364,ALLENDALE,GOULBURN-MURRAY,-37.34971471,143.9735834,18.97 ,536.00 ,#N/A
SP068052,3364,ALLENDALE,GOULBURN-MURRAY,-37.3497403,143.9736047,15.36 ,246.00 ,#N/A
SP068053,3364,ALLENDALE,GOULBURN-MURRAY,-37.36279184,143.9434946,15.79 ,770.00 ,#N/A
SP068055,3364,ALLENDALE,GOULBURN-MURRAY,-37.32159107,143.9053564,15.70 ,101.00 ,409.31 
SP068057,3364,ALLENDALE,GOULBURN-MURRAY,-37.3437108,143.9468187,20.01 ,774.00 ,449.77 
SP068058,3364,ALLENDALE,GOULBURN-MURRAY,-37.34371949,143.9468676,14.13 ,501.00 ,449.86 
SP068059,3364,ALLENDALE,GOULBURN-MURRAY,-37.38972973,144.0421172,19.06 ,168.00 ,572.98 
SP068232,3364,ALLENDALE,GOULBURN-MURRAY,-37.34869323,144.0193476,17.51 ,747.00 ,#N/A
SP068239,3352,ADDINGTON,GOULBURN-MURRAY,-37.46115351,143.8060992,16.12 ,424.00 ,439.50 
SP068240,3352,ADDINGTON,GOULBURN-MURRAY,-37.4611407,143.8059936,18.34 ,267.00 ,439.42 
SP068242,3363,CRESWICK,GOULBURN-MURRAY,-37.35676612,143.8218832,16.45 ,683.00 ,350.90 
SP068244,3352,ADDINGTON,GOULBURN-MURRAY,-37.42311018,143.7411343,19.51 ,688.00 ,421.32 
SP068245,3352,ADDINGTON,GOULBURN-MURRAY,-37.4231023,143.7410855,20.15 ,131.00 ,421.38 
SP068246,3352,ADDINGTON,GOULBURN-MURRAY,-37.44944239,143.7089103,18.92 ,301.00 ,418.11 
SP068256,3370,CLUNES,GOULBURN-MURRAY,-37.28861726,143.8084575,17.41 ,562.00 ,322.10 
SP068257,3370,CLUNES,GOULBURN-MURRAY,-37.28859842,143.8084917,16.91 ,381.00 ,322.38 
SP068258,3364,ALLENDALE,GOULBURN-MURRAY,-37.27334985,143.886316,18.36 ,305.00 ,#N/A
SP068259,3364,ALLENDALE,GOULBURN-MURRAY,-37.273344,143.8862605,19.68 ,453.00 ,#N/A
SP068409,3364,ALLENDALE,GOULBURN-MURRAY,-37.27333563,143.886197,14.57 ,401.00 ,#N/A
SP068588,3364,ALLENDALE,GOULBURN-MURRAY,-37.40964929,143.9450111,16.50 ,402.00 ,551.08 
SP068752,3364,ALLENDALE,GOULBURN-MURRAY,-37.38693075,143.9836519,12.69 ,518.00 ,525.28 
SP068753,3364,ALLENDALE,GOULBURN-MURRAY,-37.38692416,143.9835918,15.15 ,493.00 ,525.33 
SP069835,3364,ALLENDALE,GOULBURN-MURRAY,-37.34372999,143.9469526,20.00 ,214.00 ,449.72 
WRK016265,3352,ADDINGTON,GOULBURN-MURRAY,-37.40357568,143.6686438,18.30 ,688.00 ,#N/A
WRK016266,3352,ADDINGTON,GOULBURN-MURRAY,-37.4036227,143.6686365,20.47 ,298.00 ,496.50 
WRK017596,3460,BASALT,GOULBURN-MURRAY,-37.32292321,144.1051633,21.44 ,164.00 ,516.99 
WRK017597,3461,BULLARTO,GOULBURN-MURRAY,-37.30989999,144.2088751,13.18 ,621.00 ,553.83 
WRK017598,3461,BULLARTO,GOULBURN-MURRAY,-37.30988252,144.2088983,15.02 ,741.00 ,553.61 
WRK017599,3461,BULLARTO,GOULBURN-MURRAY,-37.30987325,144.2088873,20.53 ,432.00 ,553.80 
WRK017600,3451,BARKERS CREEK,GOULBURN-MURRAY,-37.14762944,144.1421224,15.50 ,407.00 ,#N/A
WRK017602,3458,BARRYS REEF,GOULBURN-MURRAY,-37.37002125,144.2807469,20.33 ,389.00 ,728.82 
WRK017603,3458,BARRYS REEF,GOULBURN-MURRAY,-37.37000298,144.2807363,18.83 ,269.00 ,#N/A
WRK017604,3461,BULLARTO,GOULBURN-MURRAY,-37.28360549,144.2434541,20.70 ,120.00 ,#N/A
WRK017605,3461,BULLARTO,GOULBURN-MURRAY,-37.28362402,144.2434759,21.36 ,663.00 ,#N/A
WRK017606,3364,ALLENDALE,GOULBURN-MURRAY,-37.34476986,144.0636936,13.24 ,643.00 ,548.41 
WRK017607,3364,ALLENDALE,GOULBURN-MURRAY,-37.34479743,144.0637151,15.72 ,629.00 ,#N/A
WRK017608,3461,BULLARTO,GOULBURN-MURRAY,-37.38503542,144.1240048,21.43 ,531.00 ,610.88 
WRK017609,3461,BULLARTO,GOULBURN-MURRAY,-37.38505288,144.1239816,12.96 ,338.00 ,610.94 
WRK017610,3461,BULLARTO,GOULBURN-MURRAY,-37.36749793,144.1966592,15.43 ,189.00 ,657.93 
WRK017611,3461,BULLARTO,GOULBURN-MURRAY,-37.3674892,144.1966708,18.86 ,783.00 ,657.95 
WRK017612,3444,BARFOLD,GOULBURN-MURRAY,-37.11229272,144.5118262,14.92 ,478.00 ,#N/A
WRK017613,3461,BULLARTO,GOULBURN-MURRAY,-37.3850436,144.1239706,14.02 ,453.00 ,#N/A
WRK017614,3444,BARFOLD,GOULBURN-MURRAY,-37.32486618,144.4590046,17.95 ,320.00 ,#N/A
WRK017616,3458,BARRYS REEF,GOULBURN-MURRAY,-37.37454437,144.3501494,14.02 ,345.00 ,699.64 
WRK017617,3458,BARRYS REEF,GOULBURN-MURRAY,-37.37456212,144.3501375,14.95 ,579.00 ,699.63 
WRK017618,3451,BARKERS CREEK,GOULBURN-MURRAY,-37.16314253,144.1905273,14.79 ,316.00 ,#N/A
WRK017622,3444,BARFOLD,GOULBURN-MURRAY,-37.22702911,144.4108703,14.55 ,694.00 ,498.37 
WRK017623,3444,BARFOLD,GOULBURN-MURRAY,-37.22703812,144.4108699,17.78 ,552.00 ,498.47 
WRK017723,3714,ACHERON,GOULBURN-MURRAY,-37.19475573,145.7340816,16.67 ,1917.00 ,#N/A
WRK017724,3712,RUBICON,GOULBURN-MURRAY,-37.26048927,145.8551785,14.82 ,311.00 ,#N/A
WRK017725,3711,BUXTON,GOULBURN-MURRAY,-37.42482489,145.7003029,13.40 ,123.00 ,257.02 
WRK017726,3714,ACHERON,GOULBURN-MURRAY,-37.32902536,145.7128697,14.87 ,587.00 ,#N/A
WRK017727,3714,ACHERON,GOULBURN-MURRAY,-37.20806378,145.6694909,17.32 ,482.00 ,184.12 
WRK017728,3714,ACHERON,GOULBURN-MURRAY,-37.20807215,145.6694344,16.37 ,460.00 ,184.37 
WRK017729,3714,ACHERON,GOULBURN-MURRAY,-37.20192705,145.6038387,16.36 ,197.00 ,#N/A
WRK017730,3718,MOLESWORTH,GOULBURN-MURRAY,-37.16157398,145.5483394,16.18 ,423.00 ,#N/A
WRK017731,3714,ACHERON,GOULBURN-MURRAY,-37.15197256,145.6503405,14.79 ,633.00 ,223.65 
WRK017732,3714,ACHERON,GOULBURN-MURRAY,-37.15193652,145.6503412,16.01 ,1878.00 ,223.46 
WRK017733,3714,ACHERON,GOULBURN-MURRAY,-37.2369779,145.7117874,14.87 ,131.00 ,#N/A
WRK017737,3660,CAVEAT,GOULBURN-MURRAY,-37.14752474,145.2674563,15.18 ,1437.00 ,154.27 
WRK017739,3717,FLOWERDALE,GOULBURN-MURRAY,-37.18035939,145.3710029,14.40 ,902.50 ,158.37 
WRK017741,3490,BOINKA,GOULBURN-MURRAY,-37.08978319,145.0479898,15.76 ,2063.00 ,195.20 
WRK017743,3757,BRUCES CREEK,GOULBURN-MURRAY,-37.42783897,145.2518502,12.77 ,77.00 ,354.48 
WRK017745,3777,BADGER CREEK,GOULBURN-MURRAY,-37.51557945,145.4195804,13.59 ,291.00 ,343.89 
WRK017746,3777,BADGER CREEK,GOULBURN-MURRAY,-37.51558846,145.4195802,13.81 ,60.00 ,344.03 
WRK017749,3757,BRUCES CREEK,GOULBURN-MURRAY,-37.47177089,145.2533602,14.01 ,470.00 ,523.51 
WRK017751,3763,KINGLAKE,GOULBURN-MURRAY,-37.48742251,145.277686,6.29 ,436.00 ,526.82 
WRK017753,3757,BRUCES CREEK,GOULBURN-MURRAY,-37.48818611,145.3049265,13.72 ,78.00 ,571.78 
WRK017755,3757,BRUCES CREEK,GOULBURN-MURRAY,-37.46841689,145.3248332,15.34 ,778.00 ,593.39 
WRK017756,3757,BRUCES CREEK,GOULBURN-MURRAY,-37.46838986,145.3248338,13.49 ,58.00 ,593.39 
WRK017757,3763,KINGLAKE,GOULBURN-MURRAY,-37.53705541,145.3743421,11.01 ,357.00 ,533.56 
WRK017771,3631,ARCADIA,GOULBURN-MURRAY,-36.61131642,145.3599213,17.10 ,325.00 ,125.35 
WRK017772,3631,ARCADIA,GOULBURN-MURRAY,-36.61130756,145.3599327,14.97 ,6181.00 ,125.32 
WRK051532,3342,BALLAN,SOUTHERN RURAL,-37.60107832,144.2467915,16.81 ,342.00 ,492.50 
WRK051533,3342,BALLAN,SOUTHERN RURAL,-37.55161327,144.1930656,19.71 ,737.00 ,519.70 
WRK051534,3461,BULLARTO,SOUTHERN RURAL,-37.44538998,144.1291984,13.61 ,296.00 ,657.07 
WRK052100,3342,BALLAN,SOUTHERN RURAL,-37.60106958,144.2468032,17.81 ,431.00 ,492.51 
WRK052890,3099,ARTHURS CREEK,SOUTHERN RURAL,-37.55715561,145.3185122,15.60 ,4277.00 ,237.65 
WRK053313,3525,BARRAKEE,GOULBURN-MURRAY,-36.09771293,146.6724155,18.31 ,238.00 ,177.36 
WRK053314,3525,BARRAKEE,GOULBURN-MURRAY,-36.09776694,146.6723819,18.24 ,382.00 ,177.46 
WRK053354,3631,ARCADIA,GOULBURN-MURRAY,-36.61059693,145.387777,16.99 ,1126.00 ,127.36 
WRK053355,3631,ARCADIA,GOULBURN-MURRAY,-36.61059693,145.387777,17.83 ,9395.00 ,127.40 
WRK053412,3527,BUNGULUKE,GOULBURN-MURRAY,-36.16276695,146.2378162,15.86 ,226.00 ,131.60 
WRK053419,3483,BALLAPUR,GOULBURN-MURRAY,-36.24365057,146.2234092,17.53 ,1612.00 ,165.84 
WRK053420,3677,APPIN PARK,GOULBURN-MURRAY,-36.33049041,146.3462555,18.47 ,349.00 ,144.75 
WRK053434,3677,APPIN PARK,GOULBURN-MURRAY,-36.33063325,146.345998,18.35 ,501.00 ,144.98 
WRK054466,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.39866419,146.4104756,17.92 ,124.00 ,152.07 
WRK054467,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.21934109,146.2744619,17.32 ,682.00 ,141.17 
WRK054468,3685,BOORHAMAN NORTH,GOULBURN-MURRAY,-36.05298625,146.2640232,20.30 ,1428.00 ,132.87 
WRK054545,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.39840281,146.4104888,15.96 ,312.00 ,152.06 
WRK054546,3678,BOBINAWARRAH,GOULBURN-MURRAY,-36.21930482,146.2744288,16.38 ,1391.00 ,141.25 
WRK054547,3685,BOORHAMAN NORTH,GOULBURN-MURRAY,-36.05297723,146.2640233,13.78 ,1110.00 ,132.91 
WRK054555,3685,BOORHAMAN NORTH,GOULBURN-MURRAY,-36.00062075,146.5173491,19.35 ,1522.00 ,146.09 
WRK054556,3685,BOORHAMAN NORTH,GOULBURN-MURRAY,-36.00061187,146.5173824,19.91 ,461.00 ,146.07 
WRK054826,3685,BOORHAMAN NORTH,GOULBURN-MURRAY,-36.00061191,146.5173935,19.54 ,1290.00 ,146.08 
WRK057103,3978,CARDINIA,SOUTHERN RURAL,-38.17418398,145.4112692,14.02 ,248.00 ,3.81 
WRK057105,3981,BAYLES,SOUTHERN RURAL,-38.1756,145.42302,20.33 ,379.00 ,3.64 
WRK059097,3851,AIRLY,SOUTHERN RURAL,-38.10668474,146.8973081,21.37 ,101.00 ,#N/A
WRK059110,3971,ALBERTON,SOUTHERN RURAL,-38.63603,146.74879,24.02 ,1122.50 ,4.12 
WRK059111,3971,ALBERTON,SOUTHERN RURAL,-38.63602,146.7488,16.84 ,1683.00 ,3.93 
WRK059112,3965,PORT WELSHPOOL,SOUTHERN RURAL,-38.69619,146.45521,18.90 ,1360.00 ,#N/A
WRK059119,3851,AIRLY,SOUTHERN RURAL,-38.4597,146.99076,16.26 ,1161.00 ,19.74 
WRK059120,3851,AIRLY,SOUTHERN RURAL,-38.45969,146.99082,16.10 ,2295.50 ,19.70 
WRK059121,3971,ALBERTON,SOUTHERN RURAL,-38.48321527,146.6352025,14.00 ,1772.00 ,68.06 
WRK059122,3971,ALBERTON,SOUTHERN RURAL,-38.46533,146.71405,10.30 ,629.00 ,68.10 
WRK059123,3971,ALBERTON,SOUTHERN RURAL,-38.46527,146.71369,20.60 ,1755.00 ,69.30 
WRK059124,3851,AIRLY,SOUTHERN RURAL,-38.24642,147.05564,31.20 ,1122.00 ,79.10 
WRK059126,3859,MAFFRA WEST UPPER,SOUTHERN RURAL,-37.94597,146.88158,18.93 ,1809.50 ,36.18 
WRK059127,3859,MAFFRA WEST UPPER,SOUTHERN RURAL,-37.94601,146.88152,14.68 ,2281.50 ,36.41 
WRK059813,3649,KATAMATITE,GOULBURN-MURRAY,-36.02416884,145.7777773,19.20 ,578.00 ,119.21 
WRK059814,3649,KATAMATITE,GOULBURN-MURRAY,-36.02414247,145.7778443,19.90 ,696.00 ,119.15 
WRK059815,3649,KATAMATITE,GOULBURN-MURRAY,-36.02417842,145.7778327,19.60 ,629.00 ,119.12 
WRK059854,3571,DINGEE,GOULBURN-MURRAY,-36.37126083,144.1371393,18.80 ,3111.00 ,#N/A
WRK059855,3571,DINGEE,GOULBURN-MURRAY,-36.37125156,144.1371285,18.40 ,3747.00 ,#N/A
WRK059856,3573,CALIVIL,GOULBURN-MURRAY,-36.31138292,144.0642928,20.32 ,3595.00 ,107.90 
WRK059857,3573,CALIVIL,GOULBURN-MURRAY,-36.31129234,144.0642739,18.50 ,3402.00 ,#N/A
WRK059858,3520,KINYPANIAL,GOULBURN-MURRAY,-36.32436235,143.8636042,17.80 ,1202.00 ,#N/A
WRK059860,3564,CAMPASPE WEST,GOULBURN-MURRAY,-36.14414924,144.7356579,18.50 ,2821.00 ,97.84 
WRK059861,3564,CAMPASPE WEST,GOULBURN-MURRAY,-36.14413918,144.7356026,19.40 ,14896.00 ,97.88 
WRK059870,3558,BURNEWANG,GOULBURN-MURRAY,-36.4336167,144.6582755,17.00 ,716.00 ,123.82 
WRK059871,3558,BURNEWANG,GOULBURN-MURRAY,-36.43375291,144.6583272,18.20 ,977.00 ,123.86 
WRK059873,3561,BALLENDELLA,GOULBURN-MURRAY,-36.25660105,144.496522,19.36 ,3744.00 ,106.35 
WRK059876,3561,BALLENDELLA,GOULBURN-MURRAY,-36.25660059,144.4964998,19.80 ,2955.67 ,106.28 
WRK059877,3561,BALLENDELLA,GOULBURN-MURRAY,-36.25660105,144.496522,18.62 ,3851.33 ,106.37 
WRK059878,3561,BALLENDELLA,GOULBURN-MURRAY,-36.40696947,144.6960166,16.50 ,7462.00 ,#N/A
